gene_ID,gene_length
337978,252
337979,147
337985,135
338094,1758
338321,2976
338322,1968
338323,3282
338324,306
338328,555
338339,648
338376,627
338398,957
338436,540
338440,2349
338567,1155
338596,1197
338599,663
338645,1041
338657,999
338661,678
338662,945
338674,945
338675,954
338692,1818
338699,1584
338707,3120
338751,990
338755,951
338761,717
338773,852
338785,1608
338809,573
338811,396
338872,1002
338879,735
338917,1086
338949,822
339105,1662
339122,639
339123,1005
339145,915
339168,612
339175,1137
339184,666
339210,345
339221,1377
339230,878
339231,594
339263,666
339287,1845
339291,906
339302,483
339318,1848
339324,1239
339327,2511
339344,1200
339345,417
339366,1446
339390,882
339398,1782
339403,1125
339416,801
339448,732
339451,1929
339456,630
339457,2604
339479,2301
339487,540
339488,1329
339500,1743
339501,981
339512,909
339541,1323
339665,1053
339745,1179
339761,1119
339768,3018
339778,606
339779,1239
339804,585
339829,2826
339834,1785
339855,1986
339883,513
339896,1566
339906,882
339965,3342
339967,1266
339976,1407
339977,2643
339983,909
340024,1905
340061,1140
340069,993
340075,1710
340120,1545
340146,1251
340152,1584
340156,1167
340168,351
340205,936
340252,1593
340260,1596
340267,3378
340273,3774
340286,408
340348,852
340351,2928
340359,1746
340371,1506
340385,1479
340390,4869
340419,732
340481,798
340485,828
340526,1710
340527,3678
340529,603
340533,4551
340542,336
340543,621
340547,1272
340554,2511
340562,1899
340578,1392
340595,933
340596,663
340602,1512
340654,1272
340665,1569
340706,2268
340719,879
340745,1683
340784,1074
340811,456
340895,4461
340980,1008
340990,8778
341032,711
341116,804
341152,963
341208,3480
341276,912
341350,3405
341359,1572
341392,1743
341405,1359
341416,939
341418,930
341567,768
341568,1080
341640,9510
341676,2127
341799,996
341880,1566
341883,4362
341947,219
342035,1656
342096,2082
342125,3306
342132,1452
342184,4260
342357,2904
342371,2070
342510,741
342527,1386
342538,648
342574,1380
342618,2739
342667,1236
342850,2712
342865,858
342897,828
342898,405
342900,507
342908,1659
342909,1782
342926,1755
342931,864
342933,1488
342945,1476
342977,579
342979,2022
343035,588
343066,1224
343068,1431
343069,882
343070,1437
343071,1425
343099,4526
343169,927
343170,945
343171,945
343172,939
343173,957
343263,1065
343406,1008
343413,1305
343450,3408
343472,1164
343521,666
343563,948
343578,1869
343637,705
343641,2121
343702,1740
343930,582
344018,660
344022,756
344148,5730
344191,1431
344387,1140
344558,2649
344561,1044
344657,1683
344658,1341
344752,1206
344758,2196
344787,1899
344805,2532
344807,816
344838,1134
344892,678
344901,402
344905,3657
345062,987
345193,2040
345274,1134
345275,903
345456,414
345462,1692
345557,966
345611,546
345651,1131
345757,573
345778,939
345895,2151
345930,2715
346007,9498
346157,1077
346171,1611
346288,1299
346389,2559
346517,942
346525,933
346528,933
346562,1065
346606,1035
346653,930
346673,993
346689,1230
347051,1317
347088,2892
347148,411
347168,969
347169,957
347240,4107
347252,837
347273,1095
347344,1986
347404,1263
347442,1896
347468,927
347475,978
347487,1086
347516,1014
347517,669
347527,1689
347541,828
347687,207
347730,1569
347731,1746
347732,1197
347733,1338
347734,1299
347735,1395
347741,1791
347744,459
347853,1158
347862,753
347902,1569
347918,1467
348093,630
348094,1569
348110,681
348158,1734
348174,1368
348180,1761
348235,366
348262,357
348327,1800
348378,573
348487,843
348645,1089
348654,2727
348738,480
348793,1077
348801,576
348807,1839
348825,759
348932,1887
348938,1401
348980,2673
348995,1143
349075,1293
349136,1449
349149,840
349334,1251
349565,759
349633,624
349667,1263
350383,1389
352887,360
352954,492
352999,993
353088,2025
353091,1005
353116,1212
353131,333
353132,357
353133,357
353134,345
353135,357
353137,357
353139,321
353140,333
353141,333
353142,270
353143,288
353144,285
353145,279
353149,753
353164,945
353174,1239
353189,2175
353219,255
353274,3096
353288,1407
353299,3231
353322,477
353323,441
353324,573
353332,291
353333,756
353345,918
353355,2013
353376,1215
353497,2703
353500,1209
353511,1383
353513,378
353514,900
359787,480
359845,435
359948,1764
360023,2730
360030,567
360200,3180
360203,831
373156,849
373509,1005
373856,1071
373863,1062
374286,2259
374291,711
374308,2304
374354,2181
374393,2205
374395,660
374403,1341
374407,951
374454,1737
374462,6888
374467,9291
374470,1083
374569,1740
374618,1176
374654,4032
374655,1995
374659,540
374677,1434
374739,897
374768,930
374786,4512
374819,4905
374860,4179
374868,3444
374872,1422
374875,948
374877,1518
374879,1929
374882,570
374887,900
374897,1773
374899,1542
374900,1935
374907,1194
374918,333
374920,1884
374928,1329
374955,1410
374969,201
374986,1899
375033,3114
375035,483
375056,5724
375057,426
375061,555
375189,390
375248,5826
375287,1074
375298,1677
375307,1164
375316,3159
375318,924
375323,744
375341,804
375346,885
375387,2079
375444,1917
375449,7881
375519,672
375567,978
375593,849
375611,2241
375612,711
375686,1776
375704,231
375743,1209
375759,1296
375775,4029
375790,6138
375791,555
376132,834
376267,639
376497,1941
376940,3570
377007,1737
377047,687
377630,1593
377677,789
377841,1488
378108,753
378708,417
378807,1449
378884,1188
378925,918
378948,1491
378949,1491
378950,1491
378951,1491
386617,1422
386618,780
386653,495
386672,1206
386674,1098
386675,1128
386676,879
386677,849
386678,897
386679,768
386680,816
386681,780
386682,666
386683,291
386684,339
386685,738
386724,1515
386746,870
387032,1638
387082,288
387103,312
387129,1173
387263,633
387264,837
387266,717
387267,687
387273,609
387332,1128
387338,1155
387357,2043
387496,729
387509,1830
387521,1113
387522,1113
387597,1920
387601,1644
387638,468
387642,285
387680,4026
387694,1296
387695,246
387700,1551
387707,1206
387712,1887
387715,324
387733,399
387748,975
387755,1740
387758,636
387763,1308
387775,1626
387778,882
387787,696
387836,525
387837,831
387849,711
387856,585
387882,267
387885,927
387890,330
387893,1059
387911,1002
387914,888
387921,1044
387923,255
387978,504
387990,459
388011,414
388015,4077
388115,1605
388121,879
388125,1095
388135,882
388199,1209
388228,1275
388272,485
388284,954
388289,402
388323,876
388324,711
388327,495
388333,714
388335,483
388336,1656
388364,789
388372,279
388381,465
388389,729
388394,363
388403,360
388407,756
388419,1437
388468,1629
388507,249
388512,1137
388524,888
388531,708
388533,300
388536,1911
388551,1278
388552,609
388555,378
388558,2712
388566,2154
388567,2337
388569,1635
388581,909
388585,501
388591,1905
388595,1032
388610,684
388611,525
388633,618
388646,1917
388649,543
388650,1287
388662,2184
388667,297
388677,711
388695,684
388697,8553
388698,7176
388701,306
388714,1620
388722,438
388730,768
388743,2046
388759,714
388761,945
388795,1187
388818,633
388931,1515
388939,3867
388951,1233
388960,2769
388962,324
388963,1767
388969,501
389015,2397
389058,1197
389072,2286
389073,582
389075,687
389084,421
389090,939
389114,1359
389118,2367
389123,495
389124,447
389125,291
389136,981
389151,798
389152,789
389158,816
389161,1635
389170,2079
389177,585
389197,2253
389206,1605
389207,873
389208,1317
389257,1545
389320,405
389336,264
389337,2028
389362,489
389376,237
389384,1959
389396,867
389400,1185
389421,753
389422,1779
389432,522
389434,882
389523,990
389524,2850
389549,1428
389558,522
389649,672
389658,390
389668,1122
389677,3006
389692,1062
389766,306
389792,1215
389799,963
389812,555
389813,2931
389816,1005
389827,666
389840,3942
389852,480
389860,336
389874,501
389898,462
389941,768
390010,999
390036,945
390037,1047
390038,975
390054,951
390058,939
390059,981
390061,954
390063,945
390064,939
390066,957
390067,963
390072,966
390075,975
390077,966
390078,954
390079,954
390081,939
390083,948
390091,1020
390093,945
390110,1707
390113,918
390142,945
390144,987
390148,933
390151,939
390152,939
390154,1023
390155,981
390157,960
390162,933
390167,948
390168,948
390174,918
390181,930
390190,930
390191,945
390195,936
390197,936
390199,945
390201,930
390205,879
390212,1413
390243,732
390259,702
390260,939
390261,942
390264,936
390265,936
390271,942
390275,981
390321,939
390323,939
390326,939
390327,939
390429,924
390431,945
390433,915
390436,1032
390437,927
390439,1038
390442,975
390443,633
390445,1089
390538,942
390594,1377
390598,2898
390616,1608
390648,939
390649,939
390664,759
390667,1437
390748,894
390790,540
390792,1476
390874,1485
390882,1038
390883,939
390892,930
390916,1128
390927,1221
390980,1884
390992,561
390999,1452
391001,1428
391002,1425
391003,1440
391004,1425
391013,453
391059,1881
391104,420
391107,939
391109,942
391112,978
391114,996
391123,1245
391189,969
391190,939
391191,1008
391192,939
391194,1044
391195,963
391196,939
391211,951
391253,300
391356,423
391365,912
391475,1737
391712,630
391723,984
392138,933
392255,1368
392309,939
392376,957
392390,1044
392391,963
392392,951
392399,531
392465,483
392509,873
392517,462
392636,1338
392862,3636
393046,936
394263,1791
399473,1365
399474,924
399512,903
399664,2001
399665,1155
399669,702
399671,3081
399687,6165
399694,1893
399697,246
399726,411
399814,1008
399818,876
399823,957
399833,510
399888,675
399909,6105
399947,594
399948,375
399949,591
399967,342
399968,297
399979,2979
400073,408
400165,366
400224,1521
400258,534
400359,540
400360,552
400410,240
400451,480
400566,1272
400569,354
400591,504
400629,495
400668,852
400673,510
400713,1734
400720,1470
400735,1437
400736,1425
400745,1272
400757,1203
400793,948
400798,321
400818,2051
400823,477
400830,288
400831,369
400916,450
400935,1011
400954,5877
400961,372
400966,5271
401024,20991
401027,354
401036,1401
401067,465
401089,528
401115,420
401124,2466
401136,318
401137,660
401138,630
401152,600
401190,774
401207,417
401250,360
401258,462
401262,654
401265,1905
401285,1062
401335,456
401399,2700
401409,795
401427,933
401466,297
401474,606
401494,699
401498,708
401505,297
401507,384
401535,366
401541,867
401546,720
401548,1314
401551,945
401562,495
401563,573
401565,954
401647,504
401661,939
401663,909
401665,1065
401666,942
401667,942
401827,3162
401934,750
401940,1446
401944,819
401992,975
401993,948
401994,936
402055,1020
402117,669
402135,951
402317,933
402381,1164
402415,1389
402569,1551
402573,621
402665,1011
402682,429
402778,687
403239,954
403244,972
403253,930
403273,933
403274,942
403277,966
403278,966
403282,939
403284,954
403313,888
403314,1104
403339,186
403341,1515
404037,1209
404093,1161
404203,243
404216,387
404217,249
404220,432
404281,1119
404550,231
404552,252
404635,699
404636,1074
404672,216
404734,7854
404785,1527
405753,963
405754,1617
407738,402
407977,993
408029,630
408050,3804
408187,294
408263,675
414059,1650
414060,1650
414062,282
414149,267
414152,504
414157,672
414189,2061
414194,1086
414236,456
414301,1191
414312,210
414325,204
414332,603
414919,784
415116,981
415117,885
425054,741
431704,459
431705,1296
431707,1071
432369,156
439915,714
439921,642
439927,372
439936,486
439996,1425
440021,534
440023,390
440026,876
440050,498
440051,471
440068,333
440073,3549
440077,903
440093,408
440097,1020
440107,1140
440138,1479
440145,249
440163,471
440193,6087
440270,1902
440275,4950
440279,6645
440295,1299
440307,2448
440387,792
440400,414
440435,7104
440456,3171
440498,225
440503,1392
440515,1335
440519,1860
440533,1281
440560,1311
440561,1431
440585,419
440590,2280
440603,492
440689,501
440695,1086
440699,942
440712,519
440714,312
440730,2352
440738,444
440804,4920
440822,2649
440829,486
440836,846
440854,2055
440955,480
440956,324
441024,1044
441027,750
441054,930
441108,381
441150,306
441151,1701
441161,450
441168,948
441234,1488
441272,1650
441273,1209
441282,1035
441308,939
441381,1542
441425,2472
441430,2472
441459,3036
441476,1161
441478,345
441509,1254
441518,342
441519,570
441520,570
441521,570
441525,471
441531,765
441549,564
441581,840
441608,945
441631,762
441639,1008
441669,942
441670,942
441864,840
441871,1425
441911,990
441933,924
442038,915
442117,1806
442184,942
442185,939
442186,936
442191,966
442194,939
442247,792
442361,957
442425,1299
442444,3108
442578,618
442721,1644
442862,444
442865,444
442866,444
442867,321
442868,321
444882,375
445328,1455
445329,906
445571,1188
445577,591
445815,3312
448831,840
448834,1740
448835,243
449520,330
474170,5103
474343,777
474344,879
474354,786
474381,348
474382,348
474383,1116
474384,1116
492307,255
493829,1434
493856,438
493860,3240
493861,1002
493869,630
493901,444
493911,726
493913,309
494115,1173
